,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last,px_last
security,AUDUSD Index,BCOMCOT Index,BCOMGCTR Index,EURUSD Index,GBPUSD Index,I02981JP Index,LEATTREU Index,LSG1TRGU Index,LUATTRUU Index,NKYTR Index,SPXT Index,SX5T Index,TUKXG Index,USDCNH Index,USDJPY Index
date,,,,,,,,,,,,,,,
30/03/2011,1.0329,1262.677,366.7148,1.4127,1.6072,120.2887,179.6619,179.7906,1840.07,13365.22,2243.55,4811.23,3923.11,6.558,82.89
31/03/2011,1.0329,1287.333,370.5763,1.4158,1.6028,120.2683,179.2476,179.7829,1840.37,13429.08,2239.44,4769.4,3897.04,6.5475,83.13
01/04/2011,1.0387,1299.993,367.7463,1.4237,1.6111,120.1818,179.0954,179.5514,1840.16,13364.78,2250.58,4856.23,3963.76,6.5475,84.06
04/04/2011,1.0363,1323.666,368.8046,1.4221,1.6132,120.0893,179.4959,179.7583,1842.92,13379.23,2251.64,4846.45,3968.41,6.5405,84.06
05/04/2011,1.0329,1337.975,373.8237,1.4223,1.6296,120.1016,179.3011,179.0898,1837.95,13236.97,2251.26,4838.45,3961.87,6.5405,84.87
06/04/2011,1.0441,1338.197,375.3684,1.4331,1.6332,120.0019,179.4056,179.0793,1833.11,13194.05,2257.11,4872.09,3984.98,6.5375,85.49
07/04/2011,1.0469,1341.611,375.5748,1.4308,1.6323,119.8449,179.3932,179.2664,1833.37,13203.08,2253.76,4859.33,3962.71,6.5375,84.91
08/04/2011,1.0564,1382.774,379.3844,1.4483,1.6383,119.8084,178.8973,178.4475,1831.98,13447.5,2244.74,4893.7,3994.62,6.5225,84.76
11/04/2011,1.0496,1353.064,377.8418,1.4436,1.6346,119.8218,179.0708,178.2564,1832.48,13380.9,2238.51,4877.19,3993.1,6.5245,84.6
12/04/2011,1.0437,1321.369,374.1105,1.4477,1.6258,119.7649,179.6678,179.8653,1839.46,13154.52,2221.12,4807.9,3934.41,6.533,83.58
13/04/2011,1.0507,1341.842,374.6257,1.4443,1.6269,119.87,179.4804,179.8639,1842.78,13272.8,2221.77,4836.84,3966.35,6.522,83.84
14/04/2011,1.0543,1338.762,378.95,1.4488,1.6352,120.0141,179.363,180.2296,1840.96,13290.34,2221.99,4787.45,3935.56,6.5235,83.5
15/04/2011,1.0568,1355.053,382.4508,1.443,1.6328,120.0748,179.3421,181.3851,1848.25,13204.44,2230.71,4789.64,3956.82,6.5225,83.13
18/04/2011,1.0509,1335.028,384.2282,1.4235,1.6267,120.2378,179.7931,182.0364,1852.34,13156.44,2206.15,4674.25,3873.72,6.5235,82.66
19/04/2011,1.0526,1332.058,384.7951,1.4335,1.6315,120.3985,179.7037,181.7257,1853.78,12997.27,2218.86,4690.09,3891.4,6.5205,82.59
20/04/2011,1.0714,1359.245,385.7737,1.4523,1.6409,120.45,179.5228,181.5627,1850.11,13225.51,2248.9,4794.83,3977.58,6.5065,82.56
21/04/2011,1.0748,1360.678,387.0355,1.4552,1.6523,120.4982,179.6063,182.1704,1849.4,13334.2,2260.84,4824.66,3974.97,6.4945,81.85
22/04/2011,1.0738,1360.678,387.0355,1.4561,1.6509,120.6243,,,,13329.3,,,3974.97,6.4855,81.88
25/04/2011,1.0722,1356.946,388.4021,1.4582,1.6498,120.5303,,,1853.12,13315.19,2257.24,,3974.97,6.4905,81.83
26/04/2011,1.0785,1362.341,386.9615,1.4644,1.6482,120.5985,179.5718,183.0014,1857.65,13159.25,2277.51,4855.98,4008.69,6.5005,81.55
27/04/2011,1.0872,1374.23,390.4625,1.4788,1.6627,120.5879,179.2017,181.9706,1854.23,13342.55,2292.13,4893.82,4011.62,6.4925,82.16
28/04/2011,1.0929,1372.802,394.0922,1.4822,1.6632,120.6531,179.8583,183.2215,1859.7,13559.93,2300.46,4939.4,4012.77,6.4825,81.54
29/04/2011,1.0971,1382.6,400.5788,1.4807,1.6707,120.6623,180.3759,183.2633,1861.6,,2305.76,4954.8,4012.77,6.4595,81.19
02/05/2011,1.0944,1374.132,400.7611,1.483,1.6655,120.6684,180.2763,183.305,1862.85,13772.57,2301.72,4958.19,4012.77,6.4595,81.23
03/05/2011,1.0845,1345.188,396.4635,1.4825,1.6487,,180.1377,184.2107,1865.57,,2293.95,4944.18,4021.35,6.4675,80.94
04/05/2011,1.0748,1331.322,390.0039,1.4827,1.6488,,179.9535,184.3735,1867.86,,2278.63,4869.52,3959.07,6.4725,80.61
05/05/2011,1.0579,1216.968,381.2793,1.4539,1.6389,,180.5005,183.9066,1872.28,,2258.08,4837.41,3916.66,6.4765,80.07
06/05/2011,1.07,1198.039,383.9051,1.4316,1.6367,121.1423,180.7581,183.7465,1873.41,13572.95,2266.97,4894.76,3954.24,6.4825,80.63
09/05/2011,1.0807,1269.185,386.8917,1.4365,1.6404,121.1607,181.1032,184.2474,1874.93,13483.71,2277.3,4815.38,3931.69,6.483,80.36
10/05/2011,1.0837,1288.235,390.4169,1.4409,1.6366,121.2447,181.1053,184.0628,1870.38,13517.27,2295.72,4877.92,3982.1,6.4805,80.88
11/05/2011,1.07,1230.931,386.4298,1.4192,1.6345,121.3537,181.1155,183.3679,1874.44,13579.91,2271.47,4885.93,3961.33,6.4755,81.05
12/05/2011,1.0678,1235.206,387.7984,1.4246,1.6291,121.3955,181.6054,184.102,1871.05,13376.7,2282.84,4843.8,3940.76,6.4955,80.94
13/05/2011,1.0573,1245.636,384.4042,1.4119,1.6197,121.4473,181.5627,184.0471,1874.37,13283.25,2264.52,4812.82,3928.11,6.4905,80.8
16/05/2011,1.0556,1220.677,383.6335,1.4156,1.6192,121.3449,181.5329,183.8794,1878.59,13158.7,2250.61,4796.91,3926.66,6.5045,80.79
17/05/2011,1.0627,1211.359,380.9079,1.4237,1.6252,121.1687,181.6312,184.1165,1881.52,13170.7,2250.35,4744.12,3885.11,6.4965,81.42
18/05/2011,1.0629,1236.321,384.9971,1.425,1.6168,121.1433,181.4247,183.8363,1876.44,13301.62,2270.57,4773.58,3929.77,6.498,81.68
19/05/2011,1.067,1226.56,384.0973,1.4309,1.6237,121.1666,181.2153,183.7109,1876.93,13244.82,2275.71,4812.38,3951.33,6.4965,81.61
20/05/2011,1.066,1237.987,388.3151,1.4161,1.6229,121.3494,181.364,184.3371,1878.54,13225.9,2258.21,4757.11,3946.36,6.4935,81.7
23/05/2011,1.0505,1213.584,389.9876,1.4048,1.6123,121.2906,181.4694,184.9328,1880.66,13024.28,2231.31,4669.82,3871.65,6.5065,82.01
24/05/2011,1.0559,1239.657,391.9941,1.41,1.6181,121.3431,181.3112,184.5959,1881.55,13047.05,2229.49,4681.55,3886.59,6.499,81.95
25/05/2011,1.0532,1265.952,392.8948,1.4088,1.6274,121.4055,181.839,184.9937,1881.42,12972.31,2236.75,4707.57,3895.04,6.4975,81.97
26/05/2011,1.0645,1267.396,391.841,1.4145,1.6405,121.3285,182.3511,185.4853,1888.4,13163.9,2246.13,4681.39,3902.24,6.4925,81.29
27/05/2011,1.0706,1268.396,395.339,1.4319,1.651,121.5303,182.3476,185.579,1888.04,13109.29,2255.74,4715.66,3940.64,6.4935,80.8
30/05/2011,1.0691,,,1.4282,1.6475,121.5166,,,,13085.93,,4707.19,3940.64,6.4835,80.94
31/05/2011,1.0672,1290.549,395.2129,1.4396,1.6448,121.2484,182.0528,185.6261,1890.67,13345.8,2279.66,4789.71,3974.56,6.48,81.52
01/06/2011,1.0614,1262.526,396.8594,1.4328,1.6334,121.1986,182.4193,186.2561,1897.83,13381.43,2227.96,4732.36,3944.91,6.4758,80.95
02/06/2011,1.067,1272.624,394.1598,1.4491,1.6371,121.5065,182.6183,186.0914,1891.58,13154.86,2225.36,4656.91,3891.22,6.4785,80.9
03/06/2011,1.0716,1275.954,396.655,1.4635,1.6426,121.5772,182.6103,185.7756,1894.8,13068.36,2203.81,4667.85,3895.94,6.4745,80.34
06/06/2011,1.0713,1260.651,397.8914,1.4576,1.6357,121.4855,182.638,185.7791,1894.33,12914.36,2180.14,4629.38,3901.36,6.4693,80.1
07/06/2011,1.0721,1284.838,397.0689,1.4691,1.6447,121.3562,181.991,184.7941,1894.33,13000.54,2178.15,4644.73,3902.35,6.473,80.09
08/06/2011,1.0623,1297.487,395.7064,1.4583,1.6404,121.4104,181.9905,185.509,1899.93,13009.5,2169.5,4607.16,3865.51,6.4745,79.89
09/06/2011,1.0627,1315.129,396.7356,1.451,1.6366,121.5615,181.9999,185.5583,1896.02,13033.85,2185.52,4650.78,3897.09,6.48,80.36
10/06/2011,1.0537,1307.253,393.2643,1.4347,1.6227,121.4745,182.3817,186.2553,1898.95,13098.96,2155,4577.83,3836.84,6.479,80.32
13/06/2011,1.0602,1307.258,389.7683,1.4413,1.6377,121.4562,182.3717,185.8817,1897.3,13007.78,2157.15,4581.31,3841.94,6.482,80.24
14/06/2011,1.0685,1318.687,392.0319,1.444,1.6371,121.4413,182.0767,185.4512,1888.07,13144.88,2184.48,4658.37,3861.68,6.4755,80.49
15/06/2011,1.0577,1249.349,392.4954,1.4181,1.6194,121.358,182.0562,185.9069,1899.68,13181.41,2146.45,4577.2,3821.42,6.4815,80.96
16/06/2011,1.0558,1260.667,393.4475,1.4204,1.6158,121.6376,182.0345,186.8405,1904.18,12956.95,2150.58,4575.72,3792.32,6.484,80.63
17/06/2011,1.0623,1252.015,395.814,1.4306,1.6194,121.5987,181.954,186.4633,1901.09,12875.06,2157.14,4641.92,3803.05,6.4675,80.05
20/06/2011,1.0582,1235.489,396.5614,1.4304,1.6202,121.6729,181.7374,186.2854,1900.51,12879.93,2168.8,4607.33,3788.71,6.4728,80.25
21/06/2011,1.0605,1226.504,397.6934,1.4412,1.6245,121.675,181.7414,185.9413,1899.12,13025.03,2198.15,4697.84,3843.22,6.468,80.21
22/06/2011,1.0575,1262.119,399.494,1.4357,1.6071,121.6888,181.6655,186.2261,1899.34,13258.79,2184.03,4686.24,3842.7,6.463,80.29
23/06/2011,1.0523,1188.563,391.0334,1.4256,1.6006,121.7532,182.0183,186.8333,1906.49,13213.89,2177.85,4578.58,3777.07,6.468,80.51
24/06/2011,1.0491,1168.372,385.9931,1.4188,1.5959,121.8305,181.796,187.1166,1908.8,13326.98,2152.31,4553.46,3792.6,6.4705,80.43
27/06/2011,1.0443,1175.143,384.837,1.4287,1.599,121.8902,181.4475,186.978,1902.21,13189.67,2172.08,4566.96,3808.99,6.482,80.89
28/06/2011,1.0541,1206.653,385.8145,1.4371,1.6001,121.9415,181.4396,185.6127,1891.73,13299.36,2200.68,4611.49,3838.64,6.4755,81.12
29/06/2011,1.0683,1246.816,388.4379,1.4435,1.6062,121.7862,181.2289,184.8348,1887.74,13504.4,2219.2,4698.78,3898.82,6.4695,80.78
30/06/2011,1.0722,1247.15,386.4837,1.4502,1.6053,121.6828,181.4125,184.4552,1884.28,13531.04,2241.66,4776.15,3958.58,6.4655,80.56
01/07/2011,1.077,1238.386,381.289,1.4526,1.6074,121.6716,181.6514,184.3003,1880.78,13602.69,2274.26,4821.66,3987.91,6.4595,80.83
04/07/2011,1.0734,,,1.4539,1.6084,121.545,181.6421,184.6597,,13736.43,,4812.48,4006.4,6.457,80.8
05/07/2011,1.0693,1255.919,389.0311,1.4429,1.6061,121.4271,181.5239,185.046,1887.13,13746.59,2271.29,4780.88,4010.72,6.4595,81.07
06/07/2011,1.0701,1256.252,393.2747,1.4319,1.6004,121.3366,181.1035,186.0118,1890.98,13898.25,2274.42,4750.89,3997.05,6.4645,80.91
07/07/2011,1.0776,1310.395,393.6351,1.4364,1.5974,121.3274,180.7759,185.3604,1885.72,13882.62,2298.31,4771.86,4031.43,6.464,81.25
08/07/2011,1.0755,1305.848,396.4643,1.4265,1.6059,121.3327,181.2371,186.7125,1898.38,13974.41,2282.32,4681.65,3988.83,6.4585,80.64
11/07/2011,1.0656,1292.248,398.4191,1.4029,1.5907,121.5714,180.4366,187.9578,1906.85,13880.4,2241.07,4545.82,3947.93,6.465,80.26
12/07/2011,1.0598,1297.796,401.7867,1.3976,1.5913,121.8569,180.8287,188.0732,1907.66,13682.44,2231.15,4519.62,3907.85,6.4765,79.24
13/07/2011,1.0758,1307.89,407.7333,1.4167,1.6107,121.8819,180.4093,187.3088,1909.46,13733.75,2238.29,4557.36,3932.8,6.467,78.98
14/07/2011,1.0724,1291.768,408.6893,1.4143,1.614,122.0993,180.1945,187.5945,1904.46,13696.5,2223.29,4524.21,3893.2,6.4605,79.14
15/07/2011,1.0653,1301.19,408.8951,1.4157,1.6136,121.9712,180.0917,188.0518,1906.98,13749.36,2235.65,4490.77,3891,6.4615,79.13
18/07/2011,1.0607,1286.674,412.081,1.4112,1.6058,121.985,179.5153,188.6121,1906.56,,2217.55,4401.79,3830.51,6.4675,79.04
19/07/2011,1.0733,1296.982,411.7473,1.4156,1.6123,122.1223,180.3079,188.3423,1909.63,13632.54,2253.71,4460.68,3855.27,6.4635,79.18
20/07/2011,1.075,1309.729,410.6945,1.4215,1.6154,122.0616,180.3865,188.1634,1905.38,13792.69,2252.52,4541.75,3898.76,6.455,78.78
21/07/2011,1.0841,1302.747,408.1519,1.4425,1.6331,121.9535,180.8979,186.9317,1899.57,13798.88,2283.23,4638.42,3929.44,6.4545,78.3
22/07/2011,1.0851,1314.718,411.9021,1.436,1.63,121.9459,181.4267,188.1083,1903.62,13966.67,2285.34,4653.97,3952.84,6.4465,78.54
25/07/2011,1.0845,1306.961,414.651,1.4377,1.6277,121.9991,180.6246,189.121,1900.21,13853.5,2272.47,4603.78,3946.34,6.446,78.29
26/07/2011,1.0956,1310.954,415.9103,1.4511,1.6405,122.0006,180.9589,188.5692,1905.01,13919.27,2263.15,4598.66,3949.32,6.4395,77.88
27/07/2011,1.102,1298.432,415.3973,1.4369,1.6331,122.0479,181.4585,189.3723,1902.53,13850.17,2217.29,4521.55,3901.96,6.436,77.98
28/07/2011,1.1003,1298.766,415.1154,1.4334,1.6374,122.099,181.2337,189.412,1905.43,13649.13,2210.33,4519.95,3913.04,6.439,77.67
29/07/2011,1.0993,1291.675,418.9688,1.4398,1.6426,122.0921,181.5923,190.9284,1918.62,13554.95,2196.08,4482.36,3874.38,6.43,76.76
01/08/2011,1.0971,1290.906,416.5309,1.425,1.6296,122.1229,181.5435,191.2946,1923.89,13736.89,2187,4355.75,3847.23,6.418,77.21
02/08/2011,1.0779,1286.92,422.3883,1.4203,1.6298,122.3513,181.4515,191.5977,1935.06,13570.89,2131.1,4274.38,3809.89,6.423,77.15
03/08/2011,1.0755,1253.119,427.989,1.4323,1.6427,122.6331,181.3951,192.4529,1936.81,13284.92,2142.56,4195.33,3733.22,6.425,77.06
04/08/2011,1.0464,1188.283,426.1154,1.4092,1.6258,122.6094,181.8464,193.5703,1949.77,13315.08,2040.2,4051.65,3605.29,6.4255,78.89
05/08/2011,1.0442,1212.671,424.2674,1.4282,1.6391,122.6851,182.5811,193.4261,1939.47,12819.79,2039.04,3989.28,3507.58,6.437,78.4
08/08/2011,1.0187,1151.279,440.0421,1.4179,1.6318,122.6245,185.6248,193.7468,1956.21,12540.89,1903.47,3841.07,3388.57,6.4295,77.77
09/08/2011,1.0355,1137.093,447.6969,1.4376,1.6316,122.304,185.6045,192.5517,1969.41,12329.87,1993.76,3853.39,3452.72,6.435,76.96
10/08/2011,1.0178,1181.873,458.3056,1.4178,1.6134,122.3855,186.6586,195.3842,1972.21,12459.81,1906.53,3618.28,3351.76,6.412,76.86
11/08/2011,1.0352,1193.956,449.8813,1.4241,1.6239,122.3302,186.3037,194.988,1956.79,12381.51,1995.14,3721.9,3455.96,6.3895,76.84
12/08/2011,1.0355,1192.184,447.5959,1.4248,1.6278,122.2221,186.4099,194.2129,1965.21,12356.39,2005.67,3876.25,3561.19,6.3825,76.71
15/08/2011,1.0507,1216.019,451.5531,1.4445,1.639,122.2491,186.4771,194.0542,1961.6,12525.52,2049.51,3905.07,3581.64,6.3775,76.83
16/08/2011,1.0486,1207.153,458.4887,1.4407,1.6456,122.2394,186.6448,193.5251,1968.84,12554.5,2029.92,3903.71,3586.36,6.37,76.8
17/08/2011,1.055,1222.894,460.7495,1.4426,1.6543,122.4052,187.4585,195.5561,1973.84,12485.84,2032.41,3916.23,3575.25,6.3695,76.6
18/08/2011,1.0391,1182.549,467.9933,1.4333,1.6516,122.6294,188.4394,198.162,1981.36,12329.38,1941.92,3707.05,3414.73,6.3755,76.58
19/08/2011,1.0406,1199.841,475.7508,1.4397,1.6465,122.7257,188.3923,197.2405,1983.28,12019.87,1912.77,3627.49,3380.22,6.3755,76.55
22/08/2011,1.0409,1196.852,485.9494,1.4358,1.6453,122.7384,188.2431,197.5277,1982.04,11894.27,1913.27,3668.35,3416.79,6.3735,76.79
23/08/2011,1.0526,1206.717,478.0898,1.4442,1.6495,122.5582,188.1774,197.196,1977.07,12038.85,1978.89,3696.22,3439.67,6.3725,76.66
24/08/2011,1.0474,1215.363,451.3767,1.4414,1.6374,122.577,187.3702,196.0898,1966.21,11910.09,2005.13,3761.59,3491.18,6.3685,76.98
25/08/2011,1.0431,1220.241,452.8924,1.4379,1.6281,122.3837,187.5998,196.768,1970.51,12093.09,1973.96,3724.63,3441.05,6.3765,77.46
26/08/2011,1.0573,1228.222,461.6514,1.4499,1.6368,122.3639,187.8076,196.2995,1974.71,12128.13,2004.11,3680.51,3440.26,6.3745,76.64
29/08/2011,1.0656,1233.655,460.1879,1.4511,1.6408,122.5084,,,1968.02,12208.75,2061.05,3762.61,3440.26,6.3665,76.83
30/08/2011,1.0683,1256.599,470.0001,1.4441,1.6299,122.5066,187.6691,196.1285,1977.03,12350.2,2066.37,3762.34,3533.31,6.3625,76.74
31/08/2011,1.0707,1264.469,470.4883,1.4369,1.625,122.4743,186.9505,193.8912,1971.91,12351.99,2076.78,3868.09,3617.89,6.3565,76.66
01/09/2011,1.0722,1257.376,469.8207,1.4259,1.6179,122.3056,187.1642,195.5062,1978.83,12497.65,2052.3,3874.26,3634.07,6.3545,76.93
02/09/2011,1.0645,1233.989,482.0988,1.4205,1.6217,122.4144,187.3489,196.6935,1991.62,12345.84,2000.5,3731.39,3549.15,6.353,76.8
05/09/2011,1.0551,,,1.4098,1.6118,122.7606,187.0936,199.0878,,12116.49,,3543.19,3422.09,6.359,76.89
06/09/2011,1.0484,1240.642,481.1749,1.3998,1.5942,122.9615,187.2845,198.8292,1994.06,11849.06,1985.67,3497.52,3458.48,6.3595,77.66
07/09/2011,1.0662,1272.565,466.8682,1.4098,1.5991,122.8556,187.9782,197.8442,1987.78,12087.46,2043.05,3616.99,3571.65,6.3655,77.26
08/09/2011,1.0576,1255.829,477.1173,1.3882,1.5958,122.7978,188.292,197.8846,1992.14,12128.44,2021.42,3637.57,3586.28,6.36,77.51
09/09/2011,1.047,1229.013,477.6314,1.3656,1.5883,122.8818,188.6451,199.6891,1998.54,12051.94,1967.47,3486.69,3501.85,6.3615,77.61
12/09/2011,1.0347,1219.214,465.7657,1.3679,1.5862,122.9264,187.8639,200.8742,1997,11773.33,1981.3,3354.44,3444.75,6.3845,77.21
13/09/2011,1.0312,1217.336,470.0811,1.3678,1.5779,122.9902,187.3138,200.7573,1990.96,11884.89,2000.08,3424.44,3474.72,6.3855,76.96
14/09/2011,1.0283,1215.813,469.1565,1.3755,1.5768,123.0604,186.9834,200.252,1990.96,11749.75,2027.04,3503.03,3510.83,6.3935,76.62
15/09/2011,1.0328,1241.093,457.5722,1.3877,1.58,123.0915,186.6765,198.6758,1985.49,11957.32,2062.25,3624.49,3585.07,6.3835,76.7
16/09/2011,1.0361,1239.97,466.1258,1.3796,1.5791,123.0124,188.0853,199.3569,1986.86,12226.71,2074.06,3630.65,3605.8,6.3765,76.79
19/09/2011,1.0222,1208.174,456.9306,1.3686,1.5705,123.0223,187.9623,200.7932,2000.13,,2053.74,3529.87,3532.69,6.392,76.58
20/09/2011,1.0276,1219.073,464.6879,1.3702,1.5737,123.121,187.6309,200.7037,1998.82,12029.57,2050.39,3604.48,3602.65,6.387,76.45
21/09/2011,1.0043,1213.68,464.4312,1.3573,1.55,123.1729,187.6773,199.8663,2007.5,12057.05,1990.2,3533.88,3553.07,6.384,76.46
22/09/2011,0.9742,1158.401,447.3757,1.3465,1.5343,123.3653,188.547,201.5828,2024.84,11807.53,1926.76,3360.88,3387.25,6.4605,76.24
23/09/2011,0.9779,1142.222,421.2016,1.35,1.5449,123.3698,188.5842,201.5323,2015.3,,1938.73,3411.88,3404.18,6.512,76.61
26/09/2011,0.9833,1143.683,409.6432,1.3533,1.5565,123.368,188.3054,200.6386,2005.08,11550.79,1983.97,3508.4,3419.34,6.48,76.36
27/09/2011,0.9914,1178.964,424.4644,1.3585,1.5634,123.1958,187.8326,198.7789,1994.89,11876.07,2005.19,3694.78,3556.86,6.4595,76.81
28/09/2011,0.9781,1146.044,415.6285,1.3543,1.5575,123.0876,187.6095,199.4892,1996.79,11978.64,1964.2,3665.49,3506.48,6.447,76.61
29/09/2011,0.9782,1143.573,415.4233,1.3597,1.5628,123.1376,187.6509,199.163,2002.34,12097.62,1980.23,3725.79,3492.51,6.483,76.83
30/09/2011,0.9662,1122.787,416.7078,1.3387,1.5584,123.0321,188.3876,200.8735,2006.35,12096.31,1930.79,3671.72,3446.56,6.495,77.06
03/10/2011,0.9527,1107.059,425.8014,1.3176,1.5432,123.0451,188.9318,203.0094,2021.06,11881.07,1875.95,3601.93,3410.96,6.478,76.63
04/10/2011,0.9572,1088.633,415.0905,1.3349,1.5488,123.2321,189.0298,204.5835,2020.44,11756.83,1918.39,3522.51,3322.88,6.4805,76.81
05/10/2011,0.9659,1124.364,421.6664,1.3348,1.546,123.3323,188.205,203.1698,2009.34,11655.17,1953.67,3671.31,3429.35,6.445,76.79
06/10/2011,0.9746,1158.521,424.6463,1.3437,1.5445,123.2738,187.6001,203.2059,2002.47,11848.48,1989.61,3788.14,3556.45,6.43,76.72
07/10/2011,0.9768,1156.724,420.1771,1.3378,1.5562,123.294,187.543,202.577,1994.7,11964.71,1973.42,3822.52,3564.6,6.423,76.73
10/10/2011,0.9988,1182.231,429.168,1.3642,1.5668,123.3076,187.0621,201.3445,,,2040.76,3909.46,3628.86,6.39,76.68
11/10/2011,0.9952,1196.614,426.651,1.364,1.5577,123.2747,186.7009,200.8013,1986.64,12198.37,2041.9,3901.32,3626.65,6.475,76.65
12/10/2011,1.0159,1205.715,432.1994,1.3791,1.5752,123.2461,185.7095,199.3718,1980.14,12150.01,2062.22,3995.96,3659.46,6.422,77.26
13/10/2011,1.0191,1208.862,428.5778,1.3777,1.5766,123.0556,185.6853,201.1579,1987.02,12267.28,2056.26,3929.2,3633.63,6.46,76.9
14/10/2011,1.034,1242.232,432.3025,1.3882,1.582,123.0796,184.8269,200.3779,1982.03,12162.6,2091.99,3967.89,3675.98,6.442,77.22
17/10/2011,1.0157,1220.549,430.6591,1.3737,1.5744,123.0135,185.3672,201.4799,1989.26,12345.62,2051.54,3903.67,3656.03,6.432,76.83
18/10/2011,1.0263,1234.819,424.5461,1.3752,1.5713,123.0091,185.1005,202.9703,1989.56,12154.18,2093.43,3888.37,3638.31,6.436,76.82
19/10/2011,1.0224,1205.72,423.0567,1.376,1.5774,122.9551,184.6099,202.6017,1988.81,12196.77,2067.28,3927.6,3665.96,6.422,76.81
20/10/2011,1.0231,1218.979,414.2979,1.378,1.5791,123.0272,184.4388,202.787,1986.44,12071.1,2076.75,3829.31,3621.71,6.4215,76.8
21/10/2011,1.0376,1217.632,420.2575,1.3896,1.5953,122.9924,184.4332,201.4907,1983.57,12066.57,2115.86,3940.11,3691.63,6.425,76.29
24/10/2011,1.0475,1237.859,424.4198,1.3929,1.5998,122.9388,184.2184,201.0742,1981.12,12296.1,2143.13,3993.3,3731.59,6.413,76.1
25/10/2011,1.0428,1231.905,436.7753,1.3908,1.6001,123.0128,184.9101,202.6117,1992.63,12182.55,2100.17,3950.98,3716.45,6.404,76.09
26/10/2011,1.0399,1211.456,442.7091,1.3906,1.5975,123.2031,185.6336,203.6165,1985.26,12163.24,2122.32,3935.98,3735.41,6.4015,76.18
27/10/2011,1.073,1249.771,448.9256,1.4189,1.6099,123.0999,185.1068,200.902,1967.35,12410.82,2195.22,4175.11,3843.43,6.399,75.95
28/10/2011,1.07,1228.199,448.7974,1.4147,1.613,122.8817,184.3722,200.239,1976.35,12583.01,2196.13,4150.57,3835.64,6.3787,75.82
31/10/2011,1.053,1222.92,443.1471,1.3858,1.6087,122.8378,184.7221,203.421,1989.99,12497.53,2141.81,4020.53,3729.34,6.3902,78.17
01/11/2011,1.0329,1217.752,439.7052,1.3703,1.5949,122.9537,185.6792,206.678,2006.73,12285.12,2081.97,3809.01,3646.84,6.404,78.37
02/11/2011,1.0347,1215.168,444.2775,1.3747,1.5949,123.2137,185.2544,205.7164,2005.72,12013.85,2115.7,3863.52,3697.53,6.389,78.05
03/11/2011,1.0416,1232.022,453.3964,1.3823,1.6041,123.2182,185.0382,204.3301,2000.11,,2155.87,3958.01,3739.02,6.397,78.06
04/11/2011,1.0375,1244.27,451.0847,1.3792,1.6033,123.2757,184.8242,205.0482,2002.29,12237.9,2142.34,3862.82,3726.56,6.3835,78.24
07/11/2011,1.0379,1271.462,460.0755,1.3776,1.6057,123.259,184.0069,205.5662,2007.17,12190.69,2156,3843.82,3715.54,6.3815,78.05
08/11/2011,1.0393,1279.28,462.1608,1.3834,1.6089,123.3113,184.0465,206.4315,2000,12035.59,2182.61,3889.9,3753.65,6.3685,77.73
09/11/2011,1.0143,1252.537,460.2097,1.3542,1.5917,123.2636,182.626,207.7653,2009.99,12174.6,2102.72,3799.87,3682.56,6.3665,77.82
10/11/2011,1.0156,1264.352,451.9814,1.3606,1.5935,123.426,182.7462,207.6358,2002.16,11820.38,2121.14,3811.65,3672.07,6.3695,77.65
11/11/2011,1.0276,1269.253,459.3147,1.375,1.6065,123.4822,183.2386,205.9552,,11839.28,2162.48,3929.79,3739.89,6.3525,77.2
14/11/2011,1.0205,1254.471,456.8267,1.3633,1.591,123.3778,182.5087,207.5748,2005.21,11963.35,2142.09,3868.11,3722.13,6.3565,77.07
15/11/2011,1.0178,1265.843,457.8015,1.3539,1.5822,123.4557,180.5777,208.9037,2003.78,11877.46,2152.8,3810.09,3721.05,6.3555,77.03
16/11/2011,1.0082,1263.455,455.8008,1.3463,1.5732,123.4867,180.6036,208.701,2006.9,11767.76,2117.64,3833.68,3720.41,6.3525,77.06
17/11/2011,1,1226.044,441.9492,1.3458,1.5755,123.4733,180.7659,207.8995,2012.88,11790.66,2082.1,3791.13,3662.41,6.36,76.98
18/11/2011,1.0008,1217.63,443.2319,1.3525,1.5806,123.571,181.5984,207.0944,2008.06,11645.05,2081.42,3781.14,3621.76,6.3555,76.91
21/11/2011,0.9841,1209.671,431.3556,1.3489,1.5642,123.545,181.5802,207.717,2012.89,11608.01,2042.71,3653.29,3526.98,6.3866,76.89
22/11/2011,0.9833,1231.163,437.4865,1.3505,1.5634,123.5004,180.8715,208.6059,2015.94,11561.39,2034.41,3613.61,3516.33,6.3755,76.97
23/11/2011,0.9688,1209.444,435.768,1.3342,1.5525,123.5049,179.2572,209.3387,2022.54,,1989.54,3545.92,3474.2,6.3875,77.31
24/11/2011,0.9735,,,1.3347,1.5496,123.4308,178.1039,209.3627,,11353.43,,3534.86,3465.95,6.391,77.12
25/11/2011,0.9711,1196.141,433.1263,1.3239,1.5439,123.0711,177.447,207.5501,2014.07,11346.24,1984.5,3570.39,3491.01,6.398,77.73
28/11/2011,0.9905,1218.885,439.7962,1.332,1.551,122.8048,178.5401,208.8484,2015.75,11524.05,2042.8,3757.27,3591.13,6.3955,77.98
